index,content,rating,age,gender,nickname,skin_type,brand_name,product_name,product_id,brand_id,editor/rank,editor/review_count,user_id
4335,"토너랑 같이 썼었는데 저 통이 조금 무거운거빼곤 나쁜거없었음ㅋㅋ
유분감이 살짝있어서  지성인 나한텐 조금 안맞았지만 순해서 트러블없이 잘썼음",4,19,2,윤아지철,지성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,39700,24,697220
4336,"순해서 피부에 자극도 별로 없고
오일이 함유되어 있어서 유수분 밸런스가 잘 맞춰져요.
그렇다고 막 눈에 띌만한 효과는 없지만
순하다는 그 자체로 무난무난한 모이스춰라이저입니다.",4,25,2,오쭌,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,7062,43,688973
4337,"토니모리 로션과 함께 고딩때 추억의 제품ㅋㅋ
아직까지도 잘 팔리는거보면 제품력 인정할만 할 듯
대나무?? 때문인지 향도 좋고 촉촉해요ㅎ",5,24,2,스물세살,건성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,24727,43,690627
4338,"아르생뜨 라인은 건성한텐 겨울에 건조한듯..
향도 좋고 성분도 좋다지만 건조하고 피부에 겉도는 느낌이 봄 있음",3,26,2,냠냠쩝쩝후룩,건성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,6238,97,688570
4339,딱 기본적인 로션!! 하지만 이렇게 맘에 드는건 찾기 힘들듯 촉촉하고 유수분도 적당히 균형있는거 같고 얼굴에 여드름도 안나고 나쁜거 하나없는 착한로션이당,4,25,2,그냥그런거야,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,8517,90,657214
4340,제피부가 복합성인데 엄청번들거려요,2,27,2,다온엄마,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,28841,40,685809
4341,"가격대비 성능 굿~ 
무난하게 잘 사용한 제품입니다",3,33,2,아이주니,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,5903,124,635881
4342,"여름,가을,겨울 무난무난하게 썼던 로션이에요
향도 좋고 트러블 유발도 없었고 촉촉했어요
하지만 지성이신 분들은 피부에 부담이 될 것 같으니 복합성이나 건성인 분들께 더 추천합니다!",3,17,2,다크초코릿,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,23643,41,657815
4343,그냥 무난무난했던 제품. 복합성이긴하지만 유분이있는 제품을 안좋아하는 나에게는 그냥 그저 그랬던제품,2,21,2,응애짱,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,32431,32,672672
4344,복합성이라 샀는데 너무 가볍기만 함 좋다는 사람있는데 줘버림,2,22,2,미니언빔,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,24,489,680524
4345,"친구 추천 받아서 샀는데 피부에 흡수되는 느낌은 없고 겉도는 느낌 많이 듬
그래서 나는 다른 친구에게 추천 안 해줬음 
근데 쓰고나서 트러블이 났다거나 하진 않았음 !",3,21,2,이억오천,민감성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,71451,5,24166
4346,"지성인 나한텐 기름덩어리일뿐 얼굴 기름때문에 녹는줄....한통쓰고 다신안씀  몸에바르고 별쇼를다하며 썼다 그래도 이렇게 기름지더라도 트러블은안난게 신기해서 별로드림^^;
지성분들 절대쓰지마세요 수분부족형지성도 절대로...기름폭탄 건성분들한테는 좋으려나 촉촉하긴함....",2,25,2,다람김,지성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,628,282,637537
4347,나 얼굴 건조한데.. 이거는  얼굴에 밀착되는게 아니라 걍 붙어 있는 느낌임.. 유분기가 넘 많아,3,23,2,hs21,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,31230,38,658661
4348,"제 생각에는 이게 별로 촉촉한 제품은 아닌 것 같아요
같은 라인의 토너랑 같이 사용 했었는데
겨울만 되면 입주변 같은 곳 다 각질뜨고 트고
성분도 그닥이예요 ㅠㅠ
이거 성분 쳐보고 저는 바로 다른 걸로 갈아 탔었어요",2,22,2,니코니코덕,건성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,1490,238,651447
4349,개인적으로 스킨이 더 맘에 드네여 그저 그래요,3,23,2,만약에말야,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,23643,41,96487
4350,얘랑 얘랑 세트인 스킨이랑 세통째 쓰는데 살짝 민감한 피부에도 잘 맞고 뭐 하나 난 적없이 잘 쓰고 있는 무난템이에여,4,19,2,뿌빠라밥,지성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,8214,91,312096
4351,"얘도 리뉴얼되기 전에 토너랑 같이 인생템이었는데..
유분기도 정말 적당하고 향이 과하지 않아서 정말 좋았음
그치만 토너처럼 리뉴얼되고 유분기가 좀 더해져서 그런지 여드름 나길래 더이상 안 씀
추억의 인생템2",2,25,2,비버비바,민감성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,3142,144,544037
4352,"봄여름가을에 쓰기 좋아요 겨울엔 좀 부족하지만 크림 발라주면 되니까 괜찮아요
중학교때 좋아했던 제품",5,24,2,스라리,중성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,34496,31,646874
4353,"얘 스킨이랑 세트로 썼었는데
스킨에 영양을 중점적으로 줬는지
무난무난템이었음",4,24,2,눈알이똥글,건성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,20260,52,666840
4354,너무순하고 촉촉해서좋고 또살듯♥,5,16,2,갓빅스,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,21642,41,542474
4355,"지금 쓰고 있는데
그냥 순하고 쓰기 편하게 펌프형이라서 세수하고 바름.
로션을 별로 안좋아하는데 순하고 가벼워서 씁니다.",3,22,2,아기지호,건성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,34496,31,471489
4356,무난하고 순하고 그냥저냥 쓰기좋았음,3,27,2,hansj,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,17458,55,219657
4357,동생이 완전심한 민감성이라 아무거나잘못쓰길래 순하다는얘기듣고 사다줬는데 정말순함 이거쓰고는 뒤집어진적 한번도없었음 정말순하기만함,4,29,2,으샤,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,17458,55,661333
4358,"제 겨울을 책임져 주는 로션입니다 
근데 병이 무거웡...",4,24,2,으아으아,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,38932,17,351545
4359,고등학생때 쓰던제품인데 촉촉하게 잘발렸던거 같아요!! 꽤 여러병 샀었던거 같은데 별로였으면 그렇게 많이사지않앗엇겟죠 ㅎㅎ 병이 유리라서 무겁기는 했었지만...제품 자체는 정말좋았어요!,4,25,2,뾰로로로로링,건성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,15237,62,631142
4360,겨울에 쓰기엔 건조함ㅋㅋ여름에쓰긴엔 괜찮은듯ㅋㅋㅋ,4,26,2,쪼요미,건성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,18191,49,655972
4361,"정말 무난무난해요! 향도 순하고 발림성도 아주 부드러워요
수분과 유분이 진짜 딱 50:50 비율이랄까... 제기준 딱 로션의 정석? 느낌인듯합니다 ㅋㅋㅋㅋㅋㅋㅋㅋ 같은 라인 스킨하고 같이 썼는데 좋았어요 💕",4,19,2,루시밍,중성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,21642,51,390769
4362,"약간 기름진 느낌....이에요ㅠㅠ
바르고나면 약간 얼굴이 답답해요
다음날 얼굴에 좁쌀이 우두두...
개인적으로 비추욥",2,30,2,백미미미미,건성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,21158,44,654494
4363,리뉴얼하면서 성분바뀜. 그전까지는 정말정말 이거 하나만 발라도 될 정도로 가성비 좋은 모이스처라이저였는데... 리뉴얼 된 후로 트러블 발생..... 더페샵은 정말 슬픈게 리뉴얼/단종이 특히 너무너무 빠르고 또 많이 됨...좋은 제품 내줬으면  밀고 나가주세여....제발..!,2,26,2,ohmini,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,22609,45,489941
4364,"이거 왜순위가 낮은거지...유분,수분도 진짜 적절하고 인생템😍펌프용기가 맘에든다 (용기는 좀 무겁지만...)쨌든 가성비  갑!!얼굴에 트러블도안난다",5,17,2,채하나,복합성,더페이스샵,아르쌩뜨 에코-테라피 익스트림 모이스처 데일리 모이스처라이저,7709,34,18969,49,564573
4365,여름에 사용하기 좋은 가벼운 타입의 로션입니다. 겨울에는 촉촉함이 1시간 정보 지속되는 느낌입니다.,3,21,2,백이선,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,57922,10,1118881
4366,피부에 트러블 같은거 났을 때 바르면 없어져요.,4,12,2,jye워너블,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,19378,52,874360
4367,"이거는 제가 피부가 정말 안좋았는데 삼촌이랑 숙모가 피부,화장품 전문가이셔서 이게 좋다고 추천하고 사주신 제품인데요 이거쓴지 1달 정도 됬는데
기름기가 없고 여드름이 많이 없어져요",5,14,2,prec,민감성,클린앤클리어,에센셜 모이스처라이저,21823,224,11310,81,877884
4368,"고딩때 클클로션 쓰고 얼굴이 울긋불긋해졌어
바꾸니까 싹 낫더라",2,25,2,개썅미녀,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,16133,55,964163
4369,"비슷하게 같이 파는 클린앤클리어 클렌징스킨과는 다르게.... 피부가 튼튼해야 잘 쓸수있을 제품. 성분때문일까요. 
 원체 내성이 강한 피부시면 무난하게 쓰지 좋을테지만, 그냥 다른 로션을 찾아보셔요.
 사용했을때의 사용감은 말끔하고 매트하게 마무리되는 느낌 그건 좋음",2,30,1,ㅁㅂㄹ,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,33794,30,942278
4370,"로션이없어서 편의점에서 급하게삼.
바르고나면 아주 금방 흡수됨
촉촉한느낌이없음 건성이라그런가
한번더 발라도 또 금방흡수됨.
지성이 사용하면 좋을듯
난 촉촉한거쓰고 싶어서
끈적이는거 싫어하는 남친줌
청소년 화장품처럼광고해놓고 안좋은성분이 많이 들어간거보고 놀램 ㅜ",4,31,2,핫뀨,민감성,클린앤클리어,에센셜 모이스처라이저,21823,224,20260,50,945722
4371,가볍고 부드럽게 발리고 트러블도 없어서 20대가 되서도 기본 베이스로 사용하고 있어요 ! 특히 학생분들 강추합니다 ^-^ 마무리감도 안은 촉촉하면서도 겉은 산뜻해서 계속 재구매해서 사용하고 있는 제품이에요,4,22,2,룰루보라,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,35192,24,924365
4372,그냥 다른 제품들과 같이 무난해요,3,19,2,컁컁,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,17458,47,203289
4373,예전에 무난하게썼지만 유분기때문에 트러블이..,3,28,2,항찌,민감성,클린앤클리어,에센셜 모이스처라이저,21823,224,40604,21,915317
4374,무난해여.싼값에 쓰기 좋아요.촉촉하구요.근데 성분이 좀 별로네요.,3,17,2,yee이,중성,클린앤클리어,에센셜 모이스처라이저,21823,224,24727,41,906799
4375,향도 순하고 매일 무난히 쓰기 좋은 로션. 묽은 타입이고 싸한건 있지만 특별히 트러블은 안났어요. 건성한테는 조금 건조할 듯 싶어요. 피부가 지성이나 복합성인 학생에겐 참 좋은 로션.,4,27,2,리사!!,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,801,417,803955
4376,저렴이에 파란색클렌징토너랑 잘쓰는데 냄새도 복숭아향에 촉촉해서 좋아요,4,20,2,오리궁디팡팡,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,5298,135,9390
4377,무난하게 쓸수 있었던 로션입니다.,4,23,2,룬S2,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,13991,67,887737
4378,촉촉한데 내 피부한테는 약간 덜 촉촉했던 것 같다. 무난하게 매일 쓸 수 있었던 로션,4,20,2,아어우오아,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,11310,69,888504
4379,"에센셜토너와 함께 썼는데 최악이에요.
민감한 제게 트러블을 선사해 줬고 성분 보니 이유를 알겠네요.",1,17,2,vermout,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,3769,167,865253
4380,촉촉하고 끈적임도 별로 없어서 좋아요^^,4,24,2,솔레라,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,28841,42,757084
4381,막쓰기 좋은 아이인 것 같아요 여름에는 가벼워서 좋게 썼는데 겨울에 쓰기에는 덜 촉촉해서 조금 아쉬워요,3,17,2,운비쨩,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,23643,41,800289
4382,촉촉해요 싸요 근데 성분이 최악이네요^^ 이런걸 10대화장품이라고 팔고있다니..양심이 없군요^^,1,50,2,픽플,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,36628,22,877218
4383,"이것의 좋은점은 향기가 살짝 복숭아? 냄새가 나서 좋구,유분이 없어 산뜻하다고 적혀 있는데 그저 그래요..
제가 스킨케어 하기 귀찮을 때 가끔 이 제품만 바르는데 편리해서 좋았어요
그리고 아저씨처럼 세수하듯이 바르면 건조하고,
손에 짜서 나눠서 발라주면 촉촉하더라구요
  
+ 디렉터 파이 님 영상을 보니까 이 제품에 파라벤이 3개나 들어갔더라구요 
참고해서 봐주셨으면 좋겠어요",3,15,2,눈치바보지연,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,10993,85,723051
4384,학생들이 쓰기 딱좋음! 촉촉하고 엄청순함!,5,18,2,bluebeaver,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,18969,55,814487
4385,"초등학교때부터 약 6년째 쓰는중
로션은 정말 딱 이게짱인듯 
냄새가좋음",4,18,2,핑퐁탕,중성,클린앤클리어,에센셜 모이스처라이저,21823,224,27668,42,831764
4386,"학교 다녀와서랑 화장하고 세수 했을때 바르는ㄴ 제품인데 가볍ㅈ게 발려서 좋아요 !
가볍게 발리는데도 꽤 촉촉하게 발리고 마무리감도 끈적이지 않고 가벼워서 막 쓰기 좋은 제품이에요 !! 그리고 향도 나쁘지 않음 *^^*",4,17,2,균깅,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,18583,48,786700
4387,"5년째 쓰는 제품
촉촉하게 잘발리고 끈적끈적하지 않아서 좋아요~~
여름 겨울 둘다 쓰기 좋은 제품!!",4,18,2,핫썸,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,31230,32,752746
4388,그냥 무난해요 나쁜진않지만 좋지도 않아요,3,20,2,460546,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,31831,21,800287
4389,"향이 너무 좋음. 은은한 화장품향기.
촉촉하고 이걸쓰고 여드름이 가라앉는 효과는 
못 봤지만 순하다는것은 느낄수있어서 무난하게 쓸수있음.",4,19,2,0무다리0,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,19378,52,661467
4390,샘플 써보고 점차 가라앉는 피부에 혹해서 산제품 물처럼 흘러내리는 제품이고 딱히 효과는 못느낌 바르고 나면 따갑고 피부가 뒤집어짐 내피부에는 안맞았고 오히려 피부가 더 푸석푸석해지는 느낌 ..,2,17,2,dancer,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,22609,45,771102
4391,무난하게 바르기 좋고 유분기 없고 산뜻해서 좋아요. 끈적거리는걸 싫어하는 분들에게 좋은제품인것같아요,4,19,2,어썸어썸,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,19803,51,772726
4392,"산뜻,무난
중고등학교내내 썼던 제품",4,24,2,희히야,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,31831,35,242832
4393,무난하게 쳐발쳐발 사용할 수 있는 제품.,3,15,2,자연스럽지,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,3645,173,724478
4394,고등학생때 무난하게 썼었어요 이걸 참 좋아해서 세통씩 쟁였는데.. 스무살 이후에도 유분기 없고 산뜻한 제품만 찾아다니며 가벼운 크림하나만 바르고 살다보니 어느순간 훅가서 이제 7단계 스킨케어를 해도 건조한 피부가 되었네요...(씁쓸),4,25,2,서별로,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,595,466,696765
4395,내 추억의 로션,4,19,2,야뤼,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,56125,9,618525
4396,유분기나 향 진한 로션못바르는데 이거는 유분기도없고 향도 은은하니 안진해서 진짜 좋움!!! 👉 강 추 👈,5,16,2,거울은보지말자,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,8308,98,721568
4397,중학교때 썼던 기억으로 다시 사봤는데 그냥 무난한것같다. 이거 하나로는 부족하고 보습력이 짱짱한 크림을 또 발라줘야 한다. 이거 다 쓰면 다시 살 것 같지는 않다.,3,22,2,플랫치노,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,5784,136,665803
4398,초등학생 때부터 지금까지 몇 통째 쓰고 있는 제품..사실 싼 맛에 막 바르려고 사는 아이지만.. 기초 짱짱하게 하시는 분들은 비추 ㅜㅜ..화장직전 수분공급용 정도?,4,20,2,귤몽21,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,40604,19,696439
4399,초딩때는 바르면 무난무난해요! 끈적거리진않는데 보습이 별룽...,3,16,2,1청순코덕1,민감성,클린앤클리어,에센셜 모이스처라이저,21823,224,15792,64,706356
4400,그냥 좋지도 않고 나쁘지도 않은 제품?,3,17,2,honeybee16,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,14485,65,697789
4401,무난하게 사용하는 제품 산뜻한 마무리감!!,4,22,2,훈루루,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,20260,48,697998
4402,초딩때 바르던 건데 성분이 이럴 줄은...^^,1,18,2,생크림939,중성,클린앤클리어,에센셜 모이스처라이저,21823,224,618,268,647046
4403,바르고나면 촉촉한듯 뮤난하다,3,19,2,수준,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,19803,57,691497
4404,무난하게 토너랑 같이쓰기 좋다 별다른 효과를 보지는 못한듯,3,23,2,설렘설렘나무,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,5720,111,672899
4405,초딩때 엄마가 사줘서 썼는데 트러블남,1,18,2,엑소더쿠,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,3645,127,632253
4406,"그냥 딱 그저그럼
근데 겨울에쓰면 좀 건조한거 같음",3,18,2,asdfasdf0275,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,33794,32,692043
4407,성분도 파라벤이 들어있고 바르면 얼굴이 당겨요,1,22,2,여름동화,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,27668,38,623150
4408,"극.혐.템
눈에 어쩌다가 발이면 10번중에 10번 눈에 가득 눈곱생김
성분도 극혐",1,17,2,yhyejung1,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,8214,89,639010
4409,부드럽고 가볍게 밀착되어 잘 발려요!! 3통째 쓰고있는데 큰 결점 없이 만족하며 사용중입니다.,4,19,2,말달파,중성,클린앤클리어,에센셜 모이스처라이저,21823,224,23643,45,33501
4410,"발림성이 좋고 처음 화장품을 접했을
때 썼던 제품인데 무난하고 좋았어요
생각보다 오래 썼고 향이 매우 좋았어요",4,23,1,초콜릿쿠키,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,32431,34,679175
4411,고등학교때 여름마다 잠깐씩 썼었음. 트러블도 안 나서 좋았는데 지금은 꼭 그 제품 아니더라도 잘 맞는 제품들 잘 찾아서 씀. 동생은 좋다고 아직도 잘 쓰는데 나에게는 좀 건조함. 가끔 1+1할 때 사서 하나는 기숙사에 놓고 쓰고 하나는 학교에 폼클이랑 같이 놓고 쓰곤했었지...ㅎ,4,23,2,늉늉쁘,민감성,클린앤클리어,에센셜 모이스처라이저,21823,224,136,763,527805
4412,"낄낄 초등학교부터 중학교때까지 나와함께한아이..
그치만 요새학생분들 요즘 좋은 선크림많이 나와요 이거쓰지마여..
이거 성분 안좋다고 들었어요!!",3,23,2,mnm15,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,6373,91,586921
4413,"여름용 로션으로 굿굿입니다:)
저는 다이소에서 5천원에 구입했는데
가성비가 좋더라구요 ㅎ

바르고 얼마 지나지 않아 피부에 금방 흡수되고 끈적임이 없어서 지성용 로션으로 추천드리고 싶습니다.",4,27,2,천상의루아,민감성,클린앤클리어,에센셜 모이스처라이저,21823,224,2625,189,671868
4414,가성비짱짱맨,4,30,2,김쿠키,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,33794,34,669199
4415,얼굴에뭐남,2,31,1,yky841,민감성,클린앤클리어,에센셜 모이스처라이저,21823,224,45440,20,370885
4416,알콜이 많이 들어있는지 얼굴에 발랐을 때 화~한 느낌이 많이 들어요. 이리저리 가지고 다니기는 편한데 민감하신 분들은 주의!,2,37,1,펄스케이지,민감성,클린앤클리어,에센셜 모이스처라이저,21823,224,31831,9,666833
4417,클렌징하고 단독으로 바르기엔 건조하지만 아침에는 클렌징하지않고 세수만 하기때문에 약간 유분기있는 상태에서 치덕치덕바르고 피부화장하면 잘먹음!!특히 콧볼같은곳!꿀템임!!안좋은 성분때문에 하나 깎는다ㅠㅜ,4,20,2,똠꿍,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,13758,64,404017
4418,무난해요 좋지도나쁘지도않고 한번써보는것두 괜찮아요,3,17,2,서연c,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,31230,32,661396
4419,"일단 성분이 안좋아서 짱짱을 못했어요 하지만 솔직히 말씀드리자면 저 이제품 거의 6년째 애용하는 제품이에요.... 성분 안 좋은거 알고 다른 로션으로 바꿔볼까 고민중이긴 한데 이거 진찌 바르면 수분감 채우주고 산뜻해서 좋어요 향은 리뉴얼 되면서 맘에 안들지만 그래도 진짜 저 민감성인데 트러블 안나고 잘 썼어요
제가 피지오겔도 써봤는데 이게 더 좋더라고요;;; 그래도 성분 때문에 추천드리진 않습니다",4,20,2,활기로운생활,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,51549,14,661373
4420,정말 무난하기 짝이 없는 제품!,3,23,2,grepo,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,3712,135,647696
4421,바르고나서 보송하고 냄새도 괜찬아요,4,20,2,오지방,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,13528,67,642129
4422,그냥저냥 괜찮았다!!별 기대 없었는데 의외로 유수분 밸런스가 잘맞았는지 기름이 덜 나고 이런냄새 좋아했음ㅋㅋㅋㅌ,4,19,2,탐탐씨,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,34496,31,90907
4423,엄청 오래 전에 썼던 제품이라 딱히 기억은 안 나는데 그냥 보통 로션이였던거 같았어요 근데 화이트닝이 제대로 되는 로션이랄까 초등학생때 언니가 쓰던거 썼던 기억이 있는데 바르고 학교가니 화장했냐는 소리도 몇번 들었던거 같아요 지금 다시 사용 해 보고 싶은 제품이랄까 지금 발라도 여전히 하얘진다고 느껴질지 궁금하네요,3,19,2,직녀성,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,19803,51,644543
4424,"추억의제품임ㅋㅋㅋㅋㅋㅋㅋ
초딩때 화장품사달라고 조르고졸라서
겟초ㅑ~
산뜻한느낌이었습니댱",3,22,2,김뿡뿌,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,3447,127,409333
4425,와 이거 바르니까 피부가 따가울때가 종종 있더라구요 제피부는 민감성도 아닌데말이죠.. 그래서 샀건거 다 바르고 더이상 재구매하지 않았습니다... 발림성은 깔끔하고 향도 저는 괜찮았어요 여드름이 나지도 않았구요 다만 왜그런지 따끔거리고 수분감이 하나도 없다는게 함정이었죠...,3,27,2,예쁜이쁜이,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,28841,40,652576
4426,난 이거 세수하고 얼굴 당길때 발랐는데 적당히 촉촉하고 스며드는것도 금방 스며들어서 지성도 끈적임 없이 잘사용함,5,16,2,솨롸윘눼,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,5400,99,650069
4427,정말 딱 문난하고 촉촉했다.,4,15,2,Vlove,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,33111,33,650270
4428,바르고나면 촉촉해서 건성피부인데도 시간이 지나도 유수분이 남아있더라고요,5,16,2,캐럿17,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,30665,35,642622
4429,쓰기 무난한제품! 향도 제가 좋아하는향이고 한가지 단점이라면 짜는 부분에서 로션이 굳어서 덩어리가 생긴다는거? 그거 은근히 신경쓰이더리구요.. 그것만빼면 세안후에 촉촉하게 바르기 짱짱!,4,18,2,프루팁스,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,30665,35,641383
4430,로션 처음바를때 쓴건데 촉촉하고 모공도 안막고해서 좋앗다 로션은 유분감있어서 잘 못쓰는데 이건 바르고 나면 흡수도 빠르게 되고 해서 수분감만 느껴짐ㅎㅎ,5,21,2,G1CLOVER,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,1935,258,642211
4431,성분보고 기겁,2,26,2,글로우픽미,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,14247,56,616978
4432,"어릴때 좋다고 많이 썼었는데 방부제 덩어리였다니 ㅠㅠ

초등학교 졸업하고 갑자기 피부 예민해져서 주변에서 추천받아 쓰게 된 제품이었어요 순해서 무난하게 부담없이 바르기에 좋다고 듣고 썼는데 저한테는 꽤 잘맞아서 한 다섯통 정도는 쓴것 같아요
다섯통 쓸 정도로 좋아했었는데 어느순간 갑자기 이거바르면 따갑고 그러더라구요 그래서 지금은 갈아탔지만 ㅠㅠ 뭔가 추억의 로션 ..? 이런걸로 기억하고있었는데 방부제 덩어리였다니 .. 충격이 큽니다 ㅠㅠ",2,18,2,Chanx,건성,클린앤클리어,에센셜 모이스처라이저,21823,224,51549,12,522721
4433,"성분이 방부제 덩어리 
넌날기만했어 빠이",1,29,2,미백집착녀,민감성,클린앤클리어,에센셜 모이스처라이저,21823,224,75996,4,635760
4434,무난해서 딱히 쓸말도 없는..ㅋㅋㅋ,3,24,2,꾸야꾹,지성,클린앤클리어,에센셜 모이스처라이저,21823,224,4975,146,634690
4435,10대때는 괞춘햇는데 20대인 지금은 얼굴땡겨여,3,23,2,닝아니,복합성,클린앤클리어,에센셜 모이스처라이저,21823,224,57922,10,626337
4436,냄새도 너무 좋구 괜찮은 제품 !,4,23,2,yujju,중성,클린앤클리어,에센셜 모이스처라이저,21823,224,20697,55,631621
4437,그냥...모이스처라이저..... 나쁠거없고 딱히좋을것도 없지만 순하고 강한보습말고 무난한 제품찾으시는분 추천,4,23,2,모디네일,중성,클린앤클리어,에센셜 모이스처라이저,21823,224,18969,55,631346
